row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,order_year,order_month,order_quarter,quantity,profit,cost,profit_margin_%,qty_to_sales_ratio,customer_segment,delivery_delay
1576,CA-2015-101602,2015-12-15,2015-12-18,First Class,MC-18100,Mick Crebagga,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",763.28,2015,12,4,1,228.98,534.30,30.00,0.00,Medium,3
1577,CA-2017-109057,2017-04-22,2017-04-27,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.95,2017,4,2,1,7.19,16.76,30.02,0.04,Large,5
1578,CA-2017-154403,2017-05-23,2017-05-27,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,2017,5,2,1,1.49,3.49,29.92,0.20,Small,4
1579,CA-2017-102456,2017-02-27,2017-03-01,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",170.88,2017,2,1,1,51.26,119.62,30.00,0.01,Small,2
1580,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2016,8,3,1,92.39,215.59,30.00,0.00,Large,3
1581,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,382.81,2016,8,3,1,114.84,267.97,30.00,0.00,Large,3
1582,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",41.96,2016,8,3,1,12.59,29.37,30.00,0.02,Large,3
1583,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.57,2016,8,3,1,365.27,852.30,30.00,0.00,Large,3
1584,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,2016,8,3,1,14.11,32.93,30.00,0.02,Large,3
1585,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.16,2016,8,3,1,1.85,4.31,30.03,0.16,Large,3
1586,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,2016,8,3,1,293.98,685.97,30.00,0.00,Large,3
1587,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.70,2016,8,3,1,43.11,100.59,30.00,0.01,Large,3
1588,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,2016,8,3,1,3.20,7.45,30.05,0.09,Large,3
1589,CA-2016-131338,2016-08-09,2016-08-12,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,10024,East,TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,247.80,2016,8,3,1,74.34,173.46,30.00,0.00,Large,3
1590,CA-2017-109911,2017-05-12,2017-05-16,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Virginia Beach,Virginia,23464,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,2017,5,2,1,3.29,7.67,30.02,0.09,Small,4
1591,US-2017-132423,2017-04-15,2017-04-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.49,2017,4,2,1,10.05,23.44,30.01,0.03,Medium,4
1592,US-2017-132423,2017-04-15,2017-04-19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,2017,4,2,1,2.41,5.63,29.98,0.12,Medium,4
1593,CA-2016-122826,2016-06-23,2016-06-25,Second Class,RD-19480,Rick Duston,Consumer,United States,Olympia,Washington,98502,West,TEC-PH-10004830,Technology,Phones,Pyle PRT45 Retro Home Telephone,201.57,2016,6,2,1,60.47,141.10,30.00,0.00,Medium,2
1594,CA-2015-117317,2015-10-19,2015-10-19,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,13.44,2015,10,4,1,4.03,9.41,29.99,0.07,Small,0
1595,CA-2016-118423,2016-03-24,2016-03-27,First Class,DP-13390,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.06,2016,3,1,1,107.72,251.34,30.00,0.00,Large,3
1596,CA-2018-149181,2018-05-08,2018-05-12,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,47.99,2018,5,2,1,14.40,33.59,30.01,0.02,Medium,4
1597,CA-2018-132234,2018-10-16,2018-10-18,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.30,2018,10,4,1,164.19,383.11,30.00,0.00,Medium,2
1598,CA-2018-158876,2018-11-19,2018-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,16.90,2018,11,4,1,5.07,11.83,30.01,0.06,Small,2
1599,CA-2018-158876,2018-11-19,2018-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.67,2018,11,4,1,2.00,4.67,29.98,0.15,Small,2
1600,CA-2018-158876,2018-11-19,2018-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.14,2018,11,4,1,29.74,69.40,30.00,0.01,Small,2
1601,CA-2018-158876,2018-11-19,2018-11-21,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Carrollton,Texas,75007,Central,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,15.99,2018,11,4,1,4.80,11.19,30.02,0.06,Small,2
1602,CA-2017-164672,2017-05-08,2017-05-13,Second Class,GB-14530,George Bell,Corporate,United States,Dover,Delaware,19901,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",211.96,2017,5,2,1,63.59,148.37,30.00,0.00,Small,5
1603,US-2017-132857,2017-12-11,2017-12-17,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Smyrna,Tennessee,37167,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,6.67,2017,12,4,1,2.00,4.67,29.98,0.15,Medium,6
1604,CA-2018-116645,2018-11-30,2018-12-04,Standard Class,ME-17725,Max Engle,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",155.94,2018,11,4,1,46.78,109.16,30.00,0.01,Small,4
1605,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,39.96,2017,4,2,1,11.99,27.97,30.01,0.03,Small,5
1606,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5.46,2017,4,2,1,1.64,3.82,30.04,0.18,Small,5
1607,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.20,2017,4,2,1,21.96,51.24,30.00,0.01,Small,5
1608,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",5.84,2017,4,2,1,1.75,4.09,29.97,0.17,Small,5
1609,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,2017,4,2,1,6.82,15.90,30.02,0.04,Small,5
1610,US-2017-115819,2017-04-19,2017-04-24,Second Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9.34,2017,4,2,1,2.80,6.54,29.99,0.11,Small,5
1611,CA-2015-156349,2015-05-26,2015-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,290.67,2015,5,2,1,87.20,203.47,30.00,0.00,Medium,4
1612,CA-2015-156349,2015-05-26,2015-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,201.58,2015,5,2,1,60.48,141.10,30.00,0.00,Medium,4
1613,CA-2015-156349,2015-05-26,2015-05-30,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,83.98,2015,5,2,1,25.20,58.78,30.01,0.01,Medium,4
1614,CA-2018-138380,2018-12-21,2018-12-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Oakland,California,94601,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,1000.02,2018,12,4,1,300.01,700.01,30.00,0.00,Large,4
1615,US-2017-113509,2017-03-15,2017-03-19,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,83.98,2017,3,1,1,25.19,58.79,30.00,0.01,Small,4
1616,CA-2016-130022,2016-08-10,2016-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002787,Office Supplies,Labels,Avery 480,3.75,2016,8,3,1,1.12,2.63,29.87,0.27,Medium,6
1617,CA-2016-130022,2016-08-10,2016-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-LA-10002043,Office Supplies,Labels,Avery 489,41.40,2016,8,3,1,12.42,28.98,30.00,0.02,Medium,6
1618,CA-2016-130022,2016-08-10,2016-08-16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Eagan,Minnesota,55122,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,29.79,2016,8,3,1,8.94,20.85,30.01,0.03,Medium,6
1619,US-2017-118780,2017-09-10,2017-09-14,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,59.48,2017,9,3,1,17.84,41.64,29.99,0.02,Small,4
1620,US-2017-118780,2017-09-10,2017-09-14,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10011,East,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,2017,9,3,1,2.01,4.68,30.04,0.15,Small,4
1621,CA-2018-108560,2018-07-08,2018-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198.46,2018,7,3,1,59.54,138.92,30.00,0.01,Small,7
1622,CA-2018-108560,2018-07-08,2018-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,2018,7,3,1,235.94,550.54,30.00,0.00,Small,7
1623,CA-2018-108560,2018-07-08,2018-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",23.17,2018,7,3,1,6.95,16.22,30.00,0.04,Small,7
1624,CA-2018-108560,2018-07-08,2018-07-15,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.00,2018,7,3,1,15.00,35.00,30.00,0.02,Small,7
1625,CA-2016-157084,2016-12-19,2016-12-24,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,675.96,2016,12,4,1,202.79,473.17,30.00,0.00,Large,5
1626,CA-2016-157084,2016-12-19,2016-12-24,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1265.85,2016,12,4,1,379.75,886.10,30.00,0.00,Large,5
1627,CA-2016-164539,2016-11-16,2016-11-22,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10011,East,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",523.25,2016,11,4,1,156.98,366.27,30.00,0.00,Medium,6
1628,CA-2016-143119,2016-09-24,2016-09-30,Standard Class,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.50,2016,9,3,1,155.25,362.25,30.00,0.00,Medium,6
1629,CA-2018-101049,2018-06-21,2018-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,2018,6,2,1,5.38,12.54,30.02,0.06,Small,4
1630,CA-2018-101049,2018-06-21,2018-06-25,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,Ohio,44105,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,41.26,2018,6,2,1,12.38,28.88,30.01,0.02,Small,4
1631,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,1006.06,2017,5,2,1,301.82,704.24,30.00,0.00,Large,0
1632,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,10.69,2017,5,2,1,3.21,7.48,30.03,0.09,Large,0
1633,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.37,2017,5,2,1,3.11,7.26,30.00,0.10,Large,0
1634,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,25.12,2017,5,2,1,7.54,17.58,30.02,0.04,Large,0
1635,CA-2017-106530,2017-05-08,2017-05-08,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,Ohio,44105,East,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,58.11,2017,5,2,1,17.43,40.68,29.99,0.02,Large,0
1636,CA-2015-168984,2015-11-26,2015-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.55,2015,11,4,1,4.67,10.88,30.03,0.06,Large,6
1637,CA-2015-168984,2015-11-26,2015-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,669.08,2015,11,4,1,200.72,468.36,30.00,0.00,Large,6
1638,CA-2015-168984,2015-11-26,2015-12-02,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,97224,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,2015,11,4,1,131.50,306.84,30.00,0.00,Large,6
1639,CA-2017-157266,2017-05-26,2017-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,2017,5,2,1,5.83,13.61,29.99,0.05,Medium,6
1640,CA-2017-157266,2017-05-26,2017-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2017,5,2,1,2.89,6.75,29.98,0.10,Medium,6
1641,CA-2017-157266,2017-05-26,2017-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.70,2017,5,2,1,3.81,8.89,30.00,0.08,Medium,6
1642,CA-2017-157266,2017-05-26,2017-06-01,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,2017,5,2,1,12.41,28.96,30.00,0.02,Medium,6
1643,US-2015-134712,2015-11-29,2015-12-04,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,OFF-FA-10003112,Office Supplies,Fasteners,Staples,12.62,2015,11,4,1,3.79,8.83,30.02,0.08,Medium,5
1644,CA-2016-111829,2016-03-19,2016-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,2016,3,1,1,374.29,873.35,30.00,0.00,Large,1
1645,CA-2016-111829,2016-03-19,2016-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,3149.93,2016,3,1,1,944.98,2204.95,30.00,0.00,Large,1
1646,CA-2016-111829,2016-03-19,2016-03-20,First Class,FH-14365,Fred Hopkins,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,209.70,2016,3,1,1,62.91,146.79,30.00,0.00,Large,1
1647,CA-2016-105221,2016-11-01,2016-11-03,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2016,11,4,1,10.61,24.75,30.01,0.03,Medium,2
1648,CA-2016-105221,2016-11-01,2016-11-03,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.17,2016,11,4,1,0.95,2.22,29.99,0.32,Medium,2
1649,CA-2016-120341,2016-09-26,2016-09-29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,121.10,2016,9,3,1,36.33,84.77,30.00,0.01,Medium,3
1650,CA-2016-120341,2016-09-26,2016-09-29,Second Class,SF-20200,Sarah Foster,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,45.89,2016,9,3,1,13.77,32.12,30.00,0.02,Medium,3
1651,CA-2015-135699,2015-08-29,2015-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2015,8,3,1,32.98,76.94,30.00,0.01,Small,0
1652,CA-2015-135699,2015-08-29,2015-08-29,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,2015,8,3,1,4.01,9.35,30.01,0.07,Small,0
1653,US-2018-132444,2018-11-18,2018-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68,2018,11,4,1,50.90,118.78,30.00,0.01,Small,3
1654,US-2018-132444,2018-11-18,2018-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,2018,11,4,1,39.76,92.76,30.00,0.01,Small,3
1655,US-2018-132444,2018-11-18,2018-11-21,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.96,2018,11,4,1,0.89,2.07,30.07,0.34,Small,3
